Ind,Y1,Y2,X1,X2,A,B,X3
HG01075,-1.006555397,0.198612568,-0.388927273,0.303553392,1,5,0.125879334
HG01077,-1.010365065,0.936900481,-1.836607304,0.702384399,5,2,0.257183879
HG01079,-0.29294892,-1.017457326,-1.303010187,-1.102183933,3,2,0.706606703
HG01080,0.806109812,1.641492482,1.130791562,0.004687249,2,1,0.643005414
HG01082,-2.025249109,1.16016485,-0.052103918,-1.249389921,3,6,0.057265492
HG01083,-1.009015396,-0.729174909,0.077563869,-1.061030845,1,1,0.457381059
HG01085,-1.922911822,1.680517844,-0.688335387,-0.420488681,4,1,0.864765152
HG01086,1.842155255,-1.221754394,-1.285631082,-1.086112638,4,1,0.391085917
HG01088,-0.817136003,1.213460993,-0.662406035,-1.14908653,2,6,0.215817728
HG01089,0.414183152,-1.884116678,-0.514587295,-0.666926227,3,5,0.294129075
HG01092,-0.103611312,-1.417861081,-1.650083663,-0.737364205,3,6,0.416850601
HG01094,-0.516600603,-2.035624011,-0.62153341,-0.106079687,5,5,0.809737913
HG01095,-0.134490429,-1.485838207,-0.19913258,-1.811092643,1,1,0.655231701
HG01097,-0.799971409,0.155798879,0.364189863,-0.99874336,2,2,0.953354133
HG01098,-0.772938864,0.170876312,0.183871893,-0.220353223,5,6,0.358182019
HG01101,-0.92952013,-0.250147304,-1.38291376,-1.277619213,5,3,0.148803844
HG01102,-0.815083356,0.412271503,-1.670038452,-0.906693683,1,2,0.165748736
HG01104,-0.232544351,1.056088273,1.07122562,-2.749258581,2,4,0.434237175
HG01105,0.016991593,0.598600993,-0.275117394,-0.90572005,1,3,0.45658421
HG01107,0.406020978,-1.976192437,-0.583333756,-1.306186001,3,3,0.538043519
HG01108,0.419989388,-0.233419212,-0.444888185,0.240899161,1,5,0.031263219
HG01110,-0.048413971,-0.819574576,0.667059983,0.792240831,1,3,0.840976693
HG01111,-1.719590901,-0.69799596,0.735074929,0.106674163,3,3,0.167221818
HG01112,-1.351592394,0.937556138,-0.676034489,2.304202715,5,4,0.767920617
HG01113,-0.015846234,0.41740232,-0.804548786,-1.057463787,3,3,0.328844744
HG01119,-1.939476392,-0.520491572,-0.599945982,0.600487859,5,4,0.650216092
HG01121,-1.787021935,-0.675196455,-1.29514998,-1.734406131,1,5,0.379676922
HG01122,1.16341195,0.447497102,0.421429472,1.442640947,5,4,0.329422367
HG01124,-1.434423265,0.216362184,-1.002737231,-0.63088181,3,2,0.682601735
HG01125,1.67E-05,1.331930638,1.138282432,-0.086980335,5,2,0.22449077
HG01130,0.746970338,-0.854470906,-0.561959901,-0.028414973,5,3,0.728855716
HG01131,-0.688837306,-0.56047604,-1.293065422,-1.176155722,1,1,0.772253342
HG01133,-1.299338281,0.402109626,-0.003044309,0.991588668,3,2,0.841223167
HG01134,-0.875976459,0.019048922,-1.294581341,0.248432361,4,6,0.970229767
HG01136,-0.542945423,-0.628576953,0.447871229,-0.286379331,1,1,0.945570199
HG01137,-0.480990206,0.621527341,-0.978569597,1.335202422,3,1,0.775087778
HG01139,1.914158306,0.038429426,-0.203188972,0.163764553,5,1,0.184600482
HG01140,0.289449311,-0.236872164,0.394368676,-0.860239277,3,4,0.348372271
HG01142,0.369248395,0.235526338,-0.466752824,-0.718794519,5,4,0.504497487
HG01148,1.387391439,1.005953607,-0.182357487,1.189961963,5,5,0.514756179
HG01149,0.427972064,-0.821534438,-0.048208873,-1.138975666,4,4,0.594240332
HG01161,0.525952162,-0.381292738,0.442531557,0.845461794,1,2,0.859400872
HG01162,0.295348694,-0.371330203,-1.232920838,-0.300237338,5,1,0.70606149
HG01164,1.331788918,-0.461976209,-1.113313302,0.258096465,5,5,0.40833246
HG01167,-0.532010856,-0.114865484,1.100293716,-1.059962999,1,4,0.280678001
HG01168,0.588349449,1.910586009,-1.62781479,-1.847788274,4,2,0.44229822
HG01170,0.639445864,0.211179111,-0.010134963,0.276012175,4,2,0.768119438
HG01171,-1.200769813,0.283325666,-0.034428127,0.670944693,5,4,0.572893159
HG01173,0.181185735,-0.47159977,0.377529432,-0.462121891,2,1,0.718997867
HG01174,-0.655795982,-1.727153397,-0.535530208,-0.081661412,5,2,0.542176995
HG01176,0.514595965,-0.223572242,-0.72693416,1.186780345,2,5,0.738980154
HG01177,-0.709853766,1.262716712,0.544862595,0.004696936,1,5,0.764203897
HG01182,-0.454193274,1.142954076,-0.780441235,-0.155188274,1,2,0.875552912
HG01183,-0.299790575,-0.041890457,-0.036491827,2.101848844,4,4,0.275542048
HG01187,1.108025742,0.693047207,-0.119038164,-0.580658801,3,6,0.664314939
HG01188,1.021504595,-2.045199536,0.518689097,-0.273755177,1,1,0.627456826
HG01190,0.425923567,-1.467439651,-0.524049454,1.087152522,3,2,0.527237968
HG01191,1.644057799,-3.150700937,1.412134874,1.109664239,5,1,0.41621229
HG01197,2.738151715,-0.838722733,-1.799322811,2.799012495,3,6,0.508442429
HG01198,-0.731408308,1.50681851,-2.050916108,-1.608689539,2,3,0.263739391
HG01200,-0.530108975,-1.95517555,-0.5038335,0.078138531,3,3,0.648249565
HG01204,-1.091584551,-1.349319589,-0.647936757,0.112560555,5,4,0.518200176
HG01205,-0.927040562,1.053598328,-0.304039002,-0.05898718,4,5,0.183346392
HG01241,2.00442237,1.643653384,-0.143953398,0.20981709,3,5,0.396282166
HG01242,1.074416977,0.058656898,1.189245929,-0.155495748,4,2,0.705345084
HG01247,-1.183500105,-0.899010925,-0.803098048,-0.906160346,3,1,0.645249278
HG01248,1.081401141,0.994605787,-1.251663781,-0.567653313,5,5,0.61499299
HG01250,1.071015349,0.9154343,-0.914525804,0.031307816,4,1,0.608131393
HG01251,0.520141852,0.86278772,0.056248531,0.49518101,5,2,0.520608311
HG01253,1.488301714,0.69734482,0.036226789,-2.186628698,2,2,0.712402422
HG01254,-1.751997899,2.43491716,0.585297291,1.335459,1,1,0.792012671
HG01256,-1.276563156,0.357622307,-0.776649821,-0.713982026,1,3,0.108678815
HG01257,-0.619836644,0.271807857,-0.1995139,0.776896547,2,3,0.066750993
HG01259,-0.312252991,-0.359507549,-0.463788493,0.136777453,4,2,0.028717217
HG01260,1.930965512,2.136866434,0.2695503,0.189199811,5,2,0.235369002
HG01269,-0.162909991,0.332842159,-0.661953995,-1.559661831,1,2,0.500161483
HG01271,1.844014505,0.194922318,1.223474169,-0.568301678,3,2,0.138223954
HG01272,-1.046645063,-2.229065464,0.367455522,-0.601343137,4,2,0.272163582
HG01275,-0.575376127,0.321045439,0.464721713,0.535381099,1,2,0.039254471
HG01277,-0.245621429,-0.640652427,1.442567774,-0.226599038,2,1,0.711136977
HG01280,1.577851713,1.841839147,-1.257062309,-1.452349695,3,3,0.450307946
HG01281,-0.068528869,0.883101662,-0.543819511,0.277820787,2,1,0.537933283
HG01284,-0.328500308,1.914733684,0.355857973,-0.044284999,1,2,0.515634802
HG01286,-0.846605933,-0.157886765,-1.153597884,2.22411536,5,3,0.295755308
HG01302,0.357432674,-1.780621137,-0.469012204,0.580518958,3,4,0.73057758
HG01303,-0.712284343,1.03199252,-2.170706781,0.045375315,1,1,0.71554542
HG01305,0.057943824,-0.18013218,-1.063080342,-0.771623315,3,5,0.927129638
HG01308,0.759035673,0.655181947,-1.216155784,-0.118920926,2,6,0.949411312
HG01311,2.748758281,-0.353246328,0.956837383,0.305625066,3,1,0.865677905
HG01312,-0.526315868,1.419933737,0.225534785,-0.839714415,1,6,0.467839022
HG01323,-0.58857285,0.786601933,-1.614916891,0.446609229,4,5,0.457191815
HG01325,0.536027105,-0.040391382,-0.456852453,-0.331218886,1,4,0.296899383
HG01326,1.133322782,2.193350074,0.458860433,0.838475062,3,6,0.33127814
HG01334,1.69882336,0.333431139,0.706974587,1.195192197,3,4,0.490946208
HG01341,0.573124518,1.843426818,-1.326705732,0.740554157,5,4,0.900089188
HG01342,0.092803981,0.839892616,0.527185243,-0.972526573,2,1,0.070831667
HG01344,-0.392841098,-0.752944784,-0.898220013,-1.247768151,2,6,0.138488072
HG01345,2.226790771,-0.311514306,-1.390158168,-0.053062584,3,3,0.013672178
HG01348,-0.28922928,-0.491837598,0.75659032,0.794797837,2,5,0.854614038
HG01350,0.280462313,1.234698524,-0.326452649,0.31781769,1,6,0.860796119
HG01351,-1.444868333,0.328679039,-0.558311043,0.566595295,3,4,0.534746044
HG01353,-0.263614772,0.906024529,-1.595752704,0.377037504,2,2,0.184355889
HG01354,-0.045650384,0.990443055,0.528813635,0.354732619,2,5,0.170558554
HG01356,-0.366170031,-0.276766412,1.801630941,-0.283791844,4,1,0.414273805
HG01357,-0.906297372,-0.546411863,1.06918371,0.04421548,2,1,0.478592461
HG01359,0.395262259,-0.821457577,-0.376193163,-0.990287902,2,2,0.236828489
HG01360,1.227913433,0.642874865,-0.598741731,-0.485775646,1,6,0.460491969
HG01362,2.062434585,-1.108729738,-0.059086537,-0.21595026,4,2,0.876104471
HG01363,-0.440227141,1.608321078,2.037859369,-0.119164275,5,5,0.140410698
HG01365,-1.24804611,0.587037575,0.532512812,0.490500751,3,1,0.544593765
HG01366,0.406190599,-2.703324001,-1.505631847,-0.997362125,4,4,0.647253212
HG01369,-0.132312958,1.909217883,-0.05399626,-0.65078063,5,4,0.590094817
HG01372,-1.155150191,0.343429334,-1.49543172,-0.796152312,1,6,0.481326125
HG01374,-1.759963669,-1.009781728,-0.223518253,-2.3760437,2,2,0.124768176
HG01375,1.8073883,0.287995641,0.769731801,0.294376298,4,6,0.1557111
HG01377,-0.28622241,-0.564464362,-0.45605107,-3.792563792,4,5,0.549602209
HG01378,-0.740428119,-1.48999091,-0.830353307,-1.163673132,3,4,0.125540805
HG01383,1.541575775,0.582073448,1.04569608,-2.280404321,5,4,0.704666655
HG01384,-0.30863595,0.01781027,-1.222560193,-0.25862677,1,2,0.616431372
HG01389,-0.15685598,0.451124825,-1.018775835,-0.781097586,1,2,0.632436542
HG01390,1.019579347,-0.039743593,-1.187293013,1.007719505,3,4,0.019599534
HG01392,-1.125309005,0.682608007,-3.301724381,1.863313568,2,5,0.782267395
HG01393,-2.118149686,-0.089368772,-1.815296282,-0.647776932,2,1,0.149759843
HG01395,-1.649481792,0.237663139,1.441416307,0.898775048,1,1,0.263593262
HG01396,-1.057329875,-0.703677387,-0.681730196,0.369247824,2,6,0.225046929
HG01398,0.317475272,0.533786789,0.317266936,0.451213602,1,5,0.838749732
HG01402,-0.828319544,0.289969962,0.956072549,-0.165380109,2,4,0.140266368
HG01403,0.658272313,-0.672092805,0.000891252,2.266787222,4,2,0.644795025
HG01405,-0.613017347,2.015927963,0.003296654,-1.789474738,3,1,0.539379378
HG01412,-0.294592457,-0.75013962,0.926439188,0.068392351,1,5,0.90460334
HG01413,-0.21134953,-1.912448311,-0.701897833,-0.964291833,3,4,0.048694421
HG01414,-1.306811346,-0.210633462,-0.978824101,-0.343171562,2,5,0.75993471
HG01431,0.97184077,-0.227705203,-0.087326356,-0.554495888,4,2,0.047743994
HG01432,0.004692302,-0.007871483,-0.088976643,-1.498546514,1,3,0.788785774
HG01435,0.738228357,0.806836581,-0.172815758,1.111733781,5,3,0.733176671
HG01437,-0.173911649,-0.060691255,1.378247742,1.264126562,5,3,0.5828422
HG01438,-0.356241176,0.399548479,-0.43894091,1.246219666,1,4,0.958032339
HG01440,0.70499896,-0.743279272,-1.133551686,0.353896136,5,3,0.565765261
HG01441,0.341556006,0.908709744,0.619507246,1.287655691,4,1,0.962044676
HG01443,-0.424850051,-1.189392818,0.938419504,-0.662752824,4,3,0.520340843
HG01444,0.721486206,0.575486289,1.622251289,-1.29147829,1,1,0.964233497
HG01447,1.1857751,1.313690072,0.427796067,-0.269784891,3,6,0.708344153
HG01455,-1.319472278,-0.578449025,0.168822024,1.064403859,5,2,0.050110831
HG01456,-1.042663861,-0.11758336,0.351492534,-0.299960928,5,4,0.168663832
HG01459,1.981607005,1.220031106,-0.376227821,-0.286553956,2,5,0.492074851
HG01461,-0.646061278,0.104147618,-2.509322313,-0.629575752,2,1,0.772743541
HG01462,0.673649489,-0.275916936,-0.76524319,-0.840760887,4,6,0.644320167
HG01464,0.764336713,0.638004157,-0.25370734,0.640967821,3,6,0.294238323
HG01465,-0.568431396,0.985598047,0.2345181,0.104527327,4,2,0.898569847
HG01468,-0.284546147,0.289150452,-0.154520796,-1.40928609,3,6,0.173251278
HG01474,0.600044658,0.629826445,1.387544113,-1.635405144,1,3,0.304578015
HG01479,1.02819359,0.335261022,-1.51654814,-0.001521331,4,1,0.328892299
HG01485,0.312289172,0.846936408,-0.995032619,0.824601437,3,1,0.295049406
HG01486,0.10561202,1.420762166,1.095584068,0.87595099,2,5,0.433269759
HG01488,1.001725217,0.918287271,0.86508251,1.251317159,4,1,0.448320216
HG01489,-0.737598264,-0.536184386,0.598563596,-0.070782752,2,4,0.478008382
HG01491,0.892524703,-1.68046039,1.999940235,1.167877968,4,2,0.341918599
HG01492,1.79984089,-0.480456754,-0.59854334,0.029855368,3,6,0.293833201
HG01494,1.164494253,1.267463894,-0.049036074,1.464298972,4,6,0.776393103
HG01495,-0.600871751,1.03026355,-0.236279239,-1.825804711,1,3,0.882534407
HG01497,-0.3189368,-0.768651684,-0.780248399,1.66425244,1,3,0.148806709
HG01498,-0.312879789,1.290497516,1.244860931,0.120566233,2,6,0.563574996
HG01500,-1.887035925,-0.049375226,0.58353681,-0.623897709,5,5,0.079246116
HG01501,0.224415127,-0.354643387,0.954920328,1.350541147,1,2,0.332995433
HG01503,0.454313292,0.837923879,-0.832112977,-0.435853323,5,6,0.140135341
HG01504,0.49540148,-1.076315711,-0.130814754,2.375995724,5,2,0.463692606
HG01506,-0.378861537,0.801618703,-1.396970025,0.484878831,1,2,0.847787728
HG01507,-1.301160808,2.285001779,0.767716607,0.78924074,1,3,0.11907006
HG01509,-1.129284565,-0.573656767,1.225246938,-1.483773348,5,1,0.634295512
HG01510,-0.995980544,0.397902056,0.532062389,-1.492033524,2,1,0.328924779
HG01512,1.755957574,-0.155868167,0.1700948,-0.422688847,4,6,0.047976988
HG01513,0.234260038,2.411489916,-1.084217061,1.508866794,4,4,0.802345268
HG01515,0.497714799,1.125161227,0.484567699,-1.031957775,4,3,0.2404943
HG01516,-0.996531521,-0.169929016,-1.540921673,0.167355447,1,5,0.156274052
HG01518,0.883561245,0.311619257,0.765681669,-0.198733004,5,1,0.402640542
HG01519,-0.141337687,0.171168953,0.78315098,0.619697031,4,1,0.294651645
HG01521,1.289759791,0.675748883,0.117909139,-1.561637287,2,6,0.453661489
HG01522,0.150654433,0.860815473,1.70667571,0.106849779,2,4,0.052812507
HG01524,0.971569196,0.954781147,-0.587191883,0.851881802,3,6,0.050187339
HG01525,-0.597214879,-1.058756399,1.090676661,-0.273327348,4,2,0.759351906
HG01527,0.823133123,-0.559880001,-1.62219012,0.428460885,3,4,0.848188815
HG01528,-0.014270374,1.657923215,0.974851121,1.212664745,1,5,0.367881235
HG01530,0.405352957,-0.507220502,-0.766107712,-1.260928347,1,5,0.688677787
HG01531,-0.026645369,-0.004049813,-1.549204388,-1.006280509,4,2,0.391927588
HG01536,0.873617722,1.156345768,0.733333274,-0.240304068,3,4,0.215882082
HG01537,0.717427946,-0.280085741,-0.518005492,0.524508077,2,4,0.363944561
HG01550,0.061818806,1.338867182,-0.981283714,-0.242132365,1,3,0.003557885
HG01551,1.470785446,-0.077251679,-2.72062399,-0.545367062,3,2,0.922320725
HG01556,-0.52946259,-0.488866296,0.960876705,0.381657994,2,2,0.494144786
HG01565,-1.103355868,0.266029594,1.33002114,-2.685291304,2,6,0.137650053
HG01566,-1.081653121,-0.302261136,-0.497522332,1.035452573,2,4,0.883483759
HG01571,-1.609895297,0.619671857,-0.682698371,0.216956032,1,3,0.094656971
HG01572,-1.522669999,-0.182551707,0.020330409,-0.58069332,3,4,0.425700779
HG01577,-0.000588583,-0.206060726,1.098466949,-0.110577778,1,6,0.270554698
HG01578,0.972357507,0.850257547,0.26885404,-1.767884353,2,3,0.562061646
HG01583,-1.869417787,0.239828138,-0.571372087,0.721147366,5,6,0.577548761
HG01586,-0.648483772,0.417314841,-1.016036106,0.350332708,4,1,0.717448001
HG01589,-0.128055417,0.652053364,0.341402337,1.301561231,1,5,0.216553683
HG01593,-0.01250183,3.519126594,-1.25577926,0.066702329,4,2,0.460358718
HG01595,0.359855293,-1.144907374,-0.73280321,-0.101426309,3,2,0.381258226
HG01596,0.136336631,-0.051847239,-0.162453303,-0.520379247,2,6,0.247845433
HG01597,-0.537880166,0.631408967,0.67076152,-0.325380786,4,4,0.318224947
HG01598,0.309955815,0.705720465,0.749655496,1.514964878,2,4,0.276727578
HG01599,-0.384907821,0.514516892,-1.23504495,1.510967432,4,6,0.788752577
HG01600,1.100847566,1.160633351,2.163096435,0.882550935,1,4,0.954538124
HG01602,-0.74066772,-1.839305966,0.803037852,-2.497317717,4,1,0.694761077
HG01603,1.108421275,0.057889209,-0.638643953,0.076086413,4,3,0.716916995
HG01605,-2.668509284,0.210636929,-0.411905593,-0.131497571,4,1,0.707585941
HG01606,0.373806173,0.136560238,-0.312554069,0.087345818,5,4,0.951875714
HG01607,0.462687566,-0.263583193,0.216956085,-0.733236762,5,4,0.084874577
HG01608,0.951637752,-0.904202687,0.37834812,0.52033218,3,2,0.69171815
HG01610,-1.617631331,1.201817291,1.826047448,-1.496336182,1,6,0.026382058
HG01612,-1.986368372,-1.68990369,0.787241518,-0.150143018,3,2,0.263861485
HG01613,-1.249321505,-1.225526662,-0.626540001,-2.123332005,4,3,0.465898655
HG01615,0.408574478,0.697985379,0.672254638,0.179654961,5,5,0.08371876
HG01617,-1.874047574,-1.712764283,-1.312055265,-0.705988633,1,3,0.896738942
HG01618,0.766630191,-0.320471514,-1.538740484,-1.350113306,5,4,0.142571141
HG01619,-0.829800387,-0.023926005,-0.211040664,0.870270552,5,4,0.036259417
HG01620,0.012088435,0.420632431,-0.48012985,0.382400015,4,4,0.331165929
HG01623,-0.828042547,-0.992272574,-0.338484477,0.169750439,3,4,0.807098601
HG01624,0.719407739,-1.401610741,1.522781113,0.871211904,5,2,0.922343201
HG01625,-0.50790814,-0.247434284,-0.132880953,0.738731209,2,4,0.365142338
HG01626,-1.087895459,0.30140807,-0.878915116,0.331181412,5,2,0.64526184
HG01628,-1.281480885,0.364465676,0.514490696,-0.121866205,3,3,0.200278547
HG01630,-0.608264672,0.933092498,-0.149716175,-0.411122941,2,1,0.058692527
HG01631,-1.08308596,-1.228805776,-0.298243214,0.551053066,4,6,0.648511403
HG01632,0.959110253,-0.811749674,-0.833505548,-0.862466278,4,4,0.638664883
HG01668,-2.681290377,-2.210571659,-1.479498475,-0.966116702,3,3,0.49099933
HG01669,1.146767457,-0.502508716,-2.112728091,-2.558407476,5,6,0.682866539
HG01670,-0.057461228,0.790844196,-1.841434146,-0.180412088,2,6,0.110631867
HG01672,0.025050053,1.358968653,0.406485771,0.356483863,5,4,0.242154339
HG01673,-0.429504161,-0.0670184,-0.891963685,1.781397301,5,4,0.732839202
HG01675,1.08639449,0.152599203,0.686230271,0.97877013,1,4,0.252083156
HG01676,0.719307983,0.098019108,0.453851626,-1.103920387,3,4,0.788574249
HG01678,0.509446177,0.989129257,-0.12000321,0.561266497,5,3,0.466889451
HG01679,1.672420668,-0.048966056,-0.326081817,0.440685514,3,6,0.04986178
HG01680,-1.04506657,-1.008392281,0.276111092,1.23079886,4,2,0.903093331
HG01682,-0.531859665,0.32940976,0.968638072,1.46722476,2,1,0.487005148
HG01684,0.757895049,-0.933323578,0.738007601,-1.036183259,5,3,0.895565317
HG01685,-0.650465306,-1.544755263,0.393443039,0.861239826,1,5,0.246482805
HG01686,-0.440419801,0.418764915,-0.871445985,-0.22992791,4,4,0.629526663
HG01694,0.656782832,-1.202399025,-0.204152767,-0.919946491,5,6,0.07904783
HG01695,0.976781514,-0.364212271,-0.513426321,0.844497964,1,3,0.041043865
HG01697,0.287856105,-1.718953031,-0.912203935,-0.775103204,2,3,0.581168786
HG01699,0.911967433,0.262806514,0.470063044,-0.118155761,4,5,0.927136925
HG01700,-0.199382472,-0.549010876,-0.058094599,-1.833186036,3,3,0.378885178
HG01702,0.512182481,0.241520915,-0.177052035,-1.089147159,5,5,0.500835382
HG01704,0.475817203,0.484875804,-0.236376871,-1.034512923,5,3,0.579132948
HG01705,-0.654970261,-0.953795116,-1.424861554,-0.38949287,2,3,0.984185083
HG01707,0.103603771,1.764807465,0.415888473,-0.485030341,4,3,0.905416155
HG01708,-2.111375826,-0.154408247,-0.177598489,0.430320027,5,3,0.994593024
HG01709,-0.031245235,-0.497129431,1.551697923,1.012152984,4,3,0.336484825
HG01710,0.309971056,1.193124051,1.667569759,-0.346997087,1,6,0.894046471
HG01746,1.168928405,0.290786337,-0.420523489,-0.113766939,1,5,0.49062555
HG01747,0.275967949,1.539098048,1.298569065,-0.492817094,5,4,0.837302468
HG01756,-1.953406358,0.62150532,-0.215171097,-0.369949045,5,1,0.799076134
HG01757,-0.81093489,-1.746068419,-0.106133801,1.292763035,4,4,0.806881414
HG01761,-0.263465446,-1.297239573,0.452163433,0.3167191,1,3,0.562180732
HG01762,1.421843352,-0.700458675,-0.433466882,-0.644758756,4,5,0.097578588
HG01765,-1.126423022,-1.3862679,-0.529434669,0.924049016,5,6,0.894811323
HG01766,-0.312794007,-0.856932345,-0.352784923,-2.018400146,5,2,0.246605766
HG01767,1.421813729,0.697809405,-0.188089074,1.145023316,1,1,0.544611669
HG01768,-0.870762628,0.561754223,1.519615712,0.714369561,5,6,0.123739226
HG01770,2.17635666,-2.02152958,1.429576719,-1.419806736,1,3,0.569371035
HG01771,-0.514532934,-0.877638697,-0.170488201,-0.103388788,4,3,0.835855966
HG01773,-0.249090845,0.364403855,-0.68715223,-0.127745443,3,5,0.063580295
HG01775,-0.259310245,0.903903199,0.38277526,-1.050817112,5,6,0.45384053
HG01776,0.511632252,-0.694882698,0.768498097,0.508687301,3,4,0.791865026
HG01777,0.666503599,-0.513186745,-0.433741755,0.518243922,3,4,0.840422019
HG01779,0.585323351,0.666416854,-0.684430415,-0.321056406,5,1,0.28730753
HG01781,-0.279294325,-0.854796289,0.198812019,-0.550813168,5,3,0.303875905
HG01783,-1.286432072,0.033930651,0.343849842,1.715753207,5,5,0.730275556
HG01784,0.2855422,0.3334558,0.64850225,-0.339515548,2,5,0.586945983
